timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday,utilization_pct,cost_per_unit,buffer_capacity,year,month,quarter,day_of_week,is_weekend,week_of_year,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,capacity_utilization,over_provisioned_flag,high_stress_flag
2023-12-18,India-South,Compute,5870.0,7549,332.37,99.95,0,77.75864352894423,0.0566218057921635,1679.0,2023,12,4,0,0,51,12302.0,6916.0,7494.0,8879.142857142857,2862.552382552525,0.7775864352894423,0,0
2023-12-19,India-South,Compute,10424.0,13110,622.79,99.76,0,79.5118230358505,0.0597457789716039,2686.0,2023,12,4,1,0,51,5870.0,12592.0,5509.0,8569.42857142857,2486.4650850248463,0.7951182303585049,0,0
2023-12-20,India-South,Compute,8472.0,10657,459.97,99.82,0,79.49704419630291,0.0542929650613786,2185.0,2023,12,4,2,0,51,10424.0,10086.0,7863.0,8338.857142857143,2395.5657945860044,0.794970441963029,0,0
2023-12-21,India-South,Compute,10045.0,12909,547.71,99.94,0,77.81392826710048,0.0545256346441015,2864.0,2023,12,4,3,0,51,8472.0,7814.0,8623.0,8657.57142857143,2461.5987255672444,0.7781392826710047,0,0
2023-12-22,India-South,Compute,7305.0,8183,334.35,99.83,0,89.27043871440792,0.0457700205338809,878.0,2023,12,4,4,0,51,10045.0,5539.0,7807.0,8909.857142857143,2160.834516922526,0.8927043871440792,0,0
2023-12-23,India-South,Compute,10148.0,12683,512.68,99.81,0,80.01261531183475,0.050520299566417,2535.0,2023,12,4,5,1,51,7305.0,7951.0,9399.0,9223.714285714286,2157.903358531586,0.8001261531183474,0,0
2023-12-24,India-South,Compute,9268.0,11923,423.68,99.88,0,77.73211440073807,0.0457142857142857,2655.0,2023,12,4,6,1,51,10148.0,12302.0,8138.0,8790.285714285714,1690.6792238905741,0.7773211440073807,0,0
2023-12-25,India-South,Compute,9748.0,12294,446.08,99.94,1,79.29071091589394,0.0457611817808781,2546.0,2023,12,4,0,0,52,9268.0,5870.0,7165.0,9344.285714285714,1109.8883899272168,0.7929071091589394,0,0
2023-12-26,India-South,Compute,10373.0,12827,480.16,99.94,0,80.86848054884229,0.0462894051865419,2454.0,2023,12,4,1,0,52,9748.0,10424.0,6817.0,9337.0,1101.7570815141867,0.8086848054884228,0,0
2023-12-27,India-South,Compute,10042.0,12164,480.8,99.8,0,82.55508056560342,0.0478789085839474,2122.0,2023,12,4,2,0,52,10373.0,8472.0,5947.0,9561.285714285714,1055.1369128041604,0.8255508056560342,0,0
2023-12-28,India-South,Compute,7033.0,8346,376.32,99.86,0,84.26791277258567,0.0535077491824257,1313.0,2023,12,4,3,0,52,10042.0,10045.0,7624.0,9131.0,1386.9698386530713,0.8426791277258567,0,0
2023-12-29,India-South,Compute,7387.0,8577,393.46,99.85,0,86.12568497143523,0.0532638418843915,1190.0,2023,12,4,4,0,52,7033.0,7305.0,8335.0,9142.714285714286,1369.209712971403,0.8612568497143523,0,0
2023-12-30,India-South,Compute,9207.0,11338,451.13,99.83,0,81.20479802434292,0.048998588030846,2131.0,2023,12,4,5,1,52,7387.0,10148.0,5821.0,9008.285714285714,1298.425163327444,0.8120479802434292,0,0
2023-12-31,India-South,Compute,10734.0,11266,529.5629701337131,99.73,0,95.27782709036038,0.0493351006273256,532.0,2023,12,4,6,1,52,9207.0,9268.0,9087.0,9217.714285714286,1455.9683735445276,0.9527782709036038,0,1
2024-01-01,India-South,Compute,12261.0,14549,643.03,99.73,0,84.27383325314455,0.0524451512927167,2288.0,2024,1,1,0,0,1,10734.0,9748.0,7644.0,9576.714285714286,1861.7769929367375,0.8427383325314455,0,0
2024-01-02,India-South,Compute,11420.5,8959,563.4315167143722,99.83,0,127.4751646389106,0.0493351006273256,-2461.5,2024,1,1,1,0,1,12261.0,10373.0,6375.0,9726.357142857143,1975.095160456106,1.274751646389106,0,1
2024-01-03,India-South,Compute,10580.0,13300,592.73,99.95,0,79.54887218045113,0.056023629489603,2720.0,2024,1,1,2,0,1,11420.5,10042.0,7825.0,9803.214285714286,1999.738813302517,0.7954887218045112,0,0
2024-01-04,India-South,Compute,9365.0,11455,504.97,99.79,0,81.75469227411611,0.0539209823812066,2090.0,2024,1,1,3,0,1,10580.0,7033.0,7521.0,10136.357142857143,1619.4025316528919,0.817546922741161,0,0
2024-01-05,India-South,Compute,9494.0,10781,483.1,99.73,0,88.06233188015953,0.0508847693279966,1287.0,2024,1,1,4,0,1,9365.0,7387.0,7292.0,10437.357142857143,1151.3932398868455,0.8806233188015954,0,0
2024-01-06,India-South,Compute,10101.0,12444,543.53,99.73,0,81.17164898746384,0.0538095238095238,2343.0,2024,1,1,5,1,1,9494.0,9207.0,6957.0,10565.07142857143,1035.9713006228835,0.8117164898746384,0,0
2024-01-07,India-South,Compute,8142.0,10565,468.85,99.93,0,77.06578324656887,0.057584131662982,2423.0,2024,1,1,6,1,1,10101.0,10734.0,9975.0,10194.785714285714,1373.704051616853,0.7706578324656886,0,0
2024-01-09,India-South,Compute,7514.0,9163,409.26,99.9,0,82.00371057513914,0.0544663295182326,1649.0,2024,1,1,1,0,2,8142.0,12261.0,7809.0,9516.642857142857,1355.2738565288075,0.8200371057513914,0,0
2024-01-10,India-South,Compute,9159.0,11880,485.53,99.81,0,77.0959595959596,0.0530112457691887,2721.0,2024,1,1,2,0,2,7514.0,11420.5,6811.0,9193.57142857143,1064.0499451220694,0.770959595959596,0,0
2024-01-12,India-South,Compute,11842.0,14399,690.64,99.78,0,82.24182234877422,0.0583212295220402,2557.0,2024,1,1,4,0,2,9159.0,10580.0,6916.0,9373.857142857143,1393.8963888528926,0.8224182234877422,0,0
2024-01-13,India-South,Compute,12257.0,15705,649.37,99.94,0,78.04520853231455,0.0529795219058497,3448.0,2024,1,1,5,1,2,11842.0,9365.0,12592.0,9787.0,1768.9595812228122,0.7804520853231455,0,0
2024-01-14,India-South,Compute,11253.0,15086,516.27,99.89,0,74.59233726633965,0.0458784324180218,3833.0,2024,1,1,6,1,2,12257.0,9494.0,10086.0,10038.285714285714,1843.755380944525,0.7459233726633965,1,0
2024-01-16,India-South,Compute,11872.0,13379,605.18,99.87,0,88.7360789296659,0.0509754043126684,1507.0,2024,1,1,1,0,3,11253.0,10101.0,7814.0,10291.285714285714,1970.9183742852524,0.887360789296659,0,0
2024-01-17,India-South,Compute,12595.0,16753,646.31,99.78,0,75.18056467498359,0.051314807463279,4158.0,2024,1,1,2,0,3,11872.0,8142.0,5539.0,10927.42857142857,1878.0327346404085,0.7518056467498359,0,0
2024-01-18,India-South,Compute,9459.0,11239,481.72,99.79,0,84.16229201886289,0.0509271593191669,1780.0,2024,1,1,3,0,3,12595.0,7514.0,7951.0,11205.285714285714,1361.7634050849467,0.8416229201886288,0,0
2024-01-19,India-South,Compute,8941.0,11378,459.96,99.74,0,78.58147301810511,0.0514439100771725,2437.0,2024,1,1,4,0,3,9459.0,9159.0,12302.0,11174.142857142857,1417.7042978669613,0.7858147301810512,0,0
2024-01-20,India-South,Compute,9382.0,12489,438.94,99.82,0,75.12210745456002,0.0467853336175655,3107.0,2024,1,1,5,1,3,8941.0,11842.0,5870.0,10822.714285714286,1525.3710711698593,0.7512210745456002,0,0
2024-01-21,India-South,Compute,9921.0,12392,473.17,99.75,0,80.05971594577147,0.047693780868864,2471.0,2024,1,1,6,1,3,9382.0,12257.0,10424.0,10489.0,1410.4903402717728,0.8005971594577147,0,0
2024-01-22,India-South,Compute,8769.0,11770,440.97,99.78,0,74.50297366185217,0.0502873759835785,3001.0,2024,1,1,0,0,4,9921.0,11253.0,8472.0,10134.142857142857,1496.1136797907855,0.7450297366185217,1,0
2024-01-23,India-South,Compute,7628.0,8717,407.52,99.78,0,87.50716989790065,0.0534242265338227,1089.0,2024,1,1,1,0,4,8769.0,11872.0,10045.0,9527.857142857143,1533.9309446181492,0.8750716989790065,0,0
2024-01-24,India-South,Compute,11012.0,12990,550.22,99.74,0,84.77290223248653,0.0499654921903378,1978.0,2024,1,1,2,0,4,7628.0,12595.0,7305.0,9301.714285714286,1045.2268835497985,0.8477290223248652,0,0
2024-01-25,India-South,Compute,11493.0,13710,518.12,99.82,0,83.8293216630197,0.0450813538675715,2217.0,2024,1,1,3,0,4,11012.0,9459.0,10148.0,9592.285714285714,1337.969072174399,0.838293216630197,0,0
2024-01-26,India-South,Compute,7853.0,8877,415.82,99.88,1,88.46457136419961,0.0529504647905259,1024.0,2024,1,1,4,0,4,11493.0,8941.0,9268.0,9436.857142857143,1481.7108836939574,0.8846457136419962,0,0
2024-01-27,India-South,Compute,9547.0,11500,471.0022056890776,99.72,0,83.01739130434783,0.0493351006273256,1953.0,2024,1,1,5,1,4,7853.0,9382.0,9748.0,9460.42857142857,1482.0051571146003,0.8301739130434782,0,0
2024-01-28,India-South,Compute,11241.0,14020,588.32,99.93,0,80.17831669044223,0.0523369806956676,2779.0,2024,1,1,6,1,4,9547.0,9921.0,10373.0,9649.0,1627.238458247587,0.8017831669044223,0,0
2024-01-29,India-South,Compute,8582.0,11434,399.57,99.76,0,75.05684799720133,0.0465590771381962,2852.0,2024,1,1,0,0,5,11241.0,8769.0,10042.0,9622.285714285714,1645.525419056749,0.7505684799720133,0,0
2024-01-30,India-South,Compute,9891.0,12718,516.83,99.74,0,77.77166221103947,0.0522525528258012,2827.0,2024,1,1,1,0,5,8582.0,7628.0,7033.0,9945.57142857143,1391.0403609220937,0.7777166221103947,0,0
2024-01-31,India-South,Compute,8330.0,9522,468.44,99.78,0,87.48162150808653,0.056235294117647,1192.0,2024,1,1,2,0,5,9891.0,11012.0,7387.0,9562.42857142857,1417.4608586180677,0.8748162150808654,0,0
2024-02-01,India-South,Compute,10689.0,13776,634.28,99.98,0,77.59146341463415,0.0593395079053232,3087.0,2024,2,1,3,0,5,8330.0,11493.0,9207.0,9447.57142857143,1258.6291295350945,0.7759146341463414,0,0
2024-02-02,India-South,Compute,10011.0,9777,493.8936923801567,99.73,0,102.39337220006138,0.0493351006273256,-234.0,2024,2,1,4,0,5,10689.0,7853.0,10734.0,9755.857142857143,1049.9521304280781,1.0239337220006137,0,1
2024-02-03,India-South,Compute,9333.0,11650,523.23,99.77,0,80.11158798283262,0.0560623593699775,2317.0,2024,2,1,5,1,5,10011.0,9547.0,12261.0,9725.285714285714,1060.1133137996248,0.8011158798283262,0,0
2024-02-04,India-South,Compute,13351.0,17225,722.32,99.98,0,77.50943396226415,0.0541023144333757,3874.0,2024,2,1,6,1,5,9333.0,11241.0,11420.5,10026.714285714286,1681.0433976438228,0.7750943396226415,0,0
2024-02-05,India-South,Compute,8546.0,11353,387.48,99.73,0,75.27525764115211,0.0453405101802012,2807.0,2024,2,1,0,0,6,13351.0,8582.0,10580.0,10021.57142857143,1686.2469033470759,0.7527525764115212,0,0
2024-02-06,India-South,Compute,8981.0,11800,440.76,99.83,0,76.11016949152543,0.0490769402071038,2819.0,2024,2,1,1,0,6,8546.0,9891.0,9365.0,9891.57142857143,1732.4362284696858,0.7611016949152543,0,0
2024-02-07,India-South,Compute,13797.0,17905,777.68,99.91,0,77.05668807595643,0.0563658766398492,4108.0,2024,2,1,2,0,6,8981.0,8330.0,9494.0,10672.57142857143,2103.653635712781,0.7705668807595644,0,0
2024-02-08,India-South,Compute,11675.0,13498,560.72,99.8,0,86.49429545117795,0.048027408993576,1823.0,2024,2,1,3,0,6,13797.0,10689.0,10101.0,10813.42857142857,2137.6723990626506,0.8649429545117795,0,0
2024-02-10,India-South,Compute,12147.0,13906,716.75,99.72,0,87.35078383431613,0.0590063390137482,1759.0,2024,2,1,5,1,6,11675.0,10011.0,8142.0,11118.57142857143,2156.408886485647,0.8735078383431613,0,0
2024-02-11,India-South,Compute,9304.0,10872,435.52,99.97,0,85.5776306107432,0.0468099742046431,1568.0,2024,2,1,6,1,6,12147.0,9333.0,7514.0,11114.42857142857,2160.435130333918,0.8557763061074319,0,0
2024-02-13,India-South,Compute,9518.5,9454,469.5961553211988,99.84,0,100.68225089909032,0.0493351006273256,-64.5,2024,2,1,1,0,7,9304.0,13351.0,9159.0,10566.92857142857,1977.0062474309318,1.0068225089909033,0,1
2024-02-14,India-South,Compute,9733.0,11853,481.44,99.85,0,82.11423268370876,0.049464707695469,2120.0,2024,2,1,2,0,7,9518.5,8546.0,11842.0,10736.5,1819.4012522438939,0.8211423268370877,0,0
2024-02-15,India-South,Compute,11100.0,14119,613.61,99.71,0,78.61746582619166,0.0552801801801801,3019.0,2024,2,1,3,0,7,9733.0,8981.0,12257.0,11039.214285714286,1646.725332722052,0.7861746582619166,0,0
2024-02-16,India-South,Compute,8156.0,10948,417.07,99.78,0,74.49762513701133,0.0511365865620402,2792.0,2024,2,1,4,0,7,11100.0,13797.0,11253.0,10233.357142857143,1439.440189630606,0.7449762513701133,1,0
2024-02-17,India-South,Compute,10107.0,12894,551.26,99.72,0,78.38529548627268,0.0545423963589591,2787.0,2024,2,1,5,1,7,8156.0,11675.0,11872.0,10009.357142857143,1292.1769974957492,0.7838529548627269,0,0
2024-02-18,India-South,Compute,8267.0,10439,407.59,99.72,0,79.19340933039564,0.0493032539010523,2172.0,2024,2,1,6,1,7,10107.0,12147.0,12595.0,9455.07142857143,1027.4556936340086,0.7919340933039564,0,0
2024-02-19,India-South,Compute,12309.0,16368,635.99,99.79,0,75.20161290322581,0.0516686977008692,4059.0,2024,2,1,0,0,8,8267.0,9304.0,9459.0,9884.357142857143,1481.3323595749184,0.7520161290322581,0,0
2024-02-20,India-South,Compute,7757.0,8993,443.72,99.72,0,86.25597687089959,0.0572025267500322,1236.0,2024,2,1,1,0,8,12309.0,9518.5,8941.0,9632.714285714286,1688.9149094695563,0.8625597687089959,0,0
2024-02-21,India-South,Compute,11226.0,14341,644.91,99.89,0,78.27906003765428,0.0574478888295029,3115.0,2024,2,1,2,0,8,7757.0,9733.0,9382.0,9846.0,1794.6526126245117,0.7827906003765428,0,0
2024-02-22,India-South,Compute,11596.0,13356,588.18,99.77,0,86.82240191674154,0.0507226629872369,1760.0,2024,2,1,3,0,8,11226.0,11100.0,9921.0,9916.857142857143,1860.9812311942126,0.8682240191674154,0,0
2024-02-23,India-South,Compute,13249.0,15750,619.15,99.88,0,84.12063492063491,0.0467318288172692,2501.0,2024,2,1,4,0,8,11596.0,8156.0,8769.0,10644.42857142857,2044.3639481219896,0.8412063492063492,0,0
2024-02-24,India-South,Compute,14903.0,17606,735.05,99.93,0,84.6472793365898,0.0493222841038717,2703.0,2024,2,1,5,1,8,13249.0,10107.0,7628.0,11329.57142857143,2570.252896580592,0.846472793365898,0,0
2024-02-26,India-South,Compute,14003.0,15789,763.63,99.83,0,88.68832731648617,0.054533314289795,1786.0,2024,2,1,0,0,9,14903.0,8267.0,11012.0,12149.0,2334.6960544504773,0.8868832731648616,0,0
2024-02-28,India-South,Compute,12732.5,9565,628.1591687374233,99.86,0,133.11552535284892,0.0493351006273256,-3167.5,2024,2,1,2,0,9,14003.0,12309.0,11493.0,12209.5,2344.997672351359,1.3311552535284892,0,1
2024-03-01,India-South,Compute,11462.0,13339,576.96,99.92,0,85.92848039583177,0.0503367649624847,1877.0,2024,3,1,4,0,9,12732.5,7757.0,7853.0,12738.785714285714,1400.421420416675,0.8592848039583177,0,0
2024-03-02,India-South,Compute,10826.0,12236,558.58,99.75,0,88.4766263484799,0.0515961573988546,1410.0,2024,3,1,5,1,9,11462.0,11226.0,9547.0,12681.642857142857,1478.425533979903,0.8847662634847989,0,0
2024-03-03,India-South,Compute,11634.0,13319,607.17,99.77,1,87.34890006757264,0.0521892728210417,1685.0,2024,3,1,6,1,9,10826.0,11596.0,11241.0,12687.07142857143,1473.8374635785221,0.8734890006757264,0,0
2024-03-04,India-South,Compute,10311.5,11096,508.718890118668,99.77,0,92.92988464311463,0.0493351006273256,784.5,2024,3,1,0,0,10,11634.0,13249.0,8582.0,12267.42857142857,1689.5786562673673,0.9292988464311464,0,1
2024-03-05,India-South,Compute,8989.0,10845,423.81,99.94,0,82.88612263715999,0.047147624874847,1856.0,2024,3,1,1,0,10,10311.5,14903.0,9891.0,11422.57142857143,1629.592393529003,0.8288612263715999,0,0
2024-03-06,India-South,Compute,7989.0,9664,383.19,99.98,0,82.66763245033113,0.0479647014645137,1675.0,2024,3,1,2,0,10,8989.0,14003.0,8330.0,10563.42857142857,1627.7461009161084,0.8266763245033113,0,0
2024-03-07,India-South,Compute,9162.0,9379,452.0081919475573,99.91,0,97.68632050325196,0.0493351006273256,217.0,2024,3,1,3,0,10,7989.0,12732.5,10689.0,10053.357142857143,1374.4856830309739,0.9768632050325194,0,1
2024-03-08,India-South,Compute,10335.0,12651,533.33,99.88,1,81.69314678681528,0.0516042573778422,2316.0,2024,3,1,4,0,10,9162.0,11462.0,10011.0,9892.357142857143,1241.5626146878208,0.8169314678681527,0,0
2024-03-10,India-South,Compute,11179.0,13103,561.99,99.87,0,85.31633976951844,0.0502719384560336,1924.0,2024,3,1,6,1,10,10335.0,10826.0,9333.0,9942.785714285714,1291.9511038587668,0.8531633976951843,0,0
2024-03-11,India-South,Compute,12582.0,16019,754.82,99.93,0,78.54422872838505,0.0599920521379748,3437.0,2024,3,1,0,0,11,11179.0,11634.0,13351.0,10078.214285714286,1527.071594510842,0.7854422872838505,0,0
2024-03-12,India-South,Compute,12346.0,16222,683.56,99.74,0,76.10652200715077,0.055366920460068,3876.0,2024,3,1,1,0,11,12582.0,10311.5,8546.0,10368.857142857143,1755.410818827639,0.7610652200715078,0,0
2024-03-13,India-South,Compute,10404.5,8537,513.3070544770093,99.93,0,121.87536605364882,0.0493351006273256,-1867.5,2024,3,1,2,0,11,12346.0,8989.0,8981.0,10571.07142857143,1648.2229427621733,1.2187536605364881,0,1
2024-03-14,India-South,Compute,8463.0,10681,450.88,99.93,0,79.23415410542084,0.053276615857261,2218.0,2024,3,1,3,0,11,10404.5,7989.0,13797.0,10638.785714285714,1529.9569127141729,0.7923415410542084,0,0
2024-03-15,India-South,Compute,10379.0,13420,478.34,99.72,0,77.33979135618479,0.046087291646594,3041.0,2024,3,1,4,0,11,8463.0,9162.0,11675.0,10812.642857142857,1397.594204167929,0.773397913561848,0,0
2024-03-16,India-South,Compute,10805.0,12879,500.55,99.97,0,83.89626523798431,0.0463257751041184,2074.0,2024,3,1,5,1,11,10379.0,10335.0,12147.0,10879.785714285714,1382.0260446515526,0.8389626523798431,0,0
2024-03-17,India-South,Compute,9365.0,12588,478.65,99.9,1,74.39625039720369,0.0511105178857447,3223.0,2024,3,1,6,1,11,10805.0,11179.0,9304.0,10620.642857142857,1482.9552340480327,0.7439625039720369,1,0
2024-03-18,India-South,Compute,16327.0,21052,915.11,99.9,0,77.55557666730002,0.0560488760948122,4725.0,2024,3,1,0,0,12,9365.0,12582.0,9518.5,11155.642857142857,2578.9840492314897,0.7755557666730002,0,0
2024-03-19,India-South,Compute,15595.0,20115,705.63,99.76,0,77.5292070594084,0.0452471946136582,4520.0,2024,3,1,1,0,12,16327.0,12346.0,9733.0,11619.785714285714,3073.811258805894,0.775292070594084,0,0
2024-03-20,India-South,Compute,9632.0,11627,521.36,99.97,0,82.84166164960867,0.0541279069767441,1995.0,2024,3,1,2,0,12,15595.0,10404.5,11100.0,11509.42857142857,3137.913736712275,0.8284166164960867,0,0
2024-03-21,India-South,Compute,12053.0,16100,660.2,99.91,0,74.86335403726709,0.0547747448767941,4047.0,2024,3,1,3,0,12,9632.0,8463.0,8156.0,12022.285714285714,2835.85970000196,0.7486335403726708,1,0
2024-03-22,India-South,Compute,12741.0,15177,725.28,99.88,0,83.94939711405416,0.0569248881563456,2436.0,2024,3,1,4,0,12,12053.0,10379.0,10107.0,12359.714285714286,2746.8696555828546,0.8394939711405416,0,0
2024-03-23,India-South,Compute,10232.0,13238,522.26,99.85,0,77.29264239311074,0.0510418295543393,3006.0,2024,3,1,5,1,12,12741.0,10805.0,8267.0,12277.857142857143,2808.7626236815463,0.7729264239311074,0,0
2024-03-24,India-South,Compute,9241.0,11506,431.54,99.83,0,80.31461845993395,0.0466984092630667,2265.0,2024,3,1,6,1,12,10232.0,9365.0,12309.0,12260.142857142857,2830.5021008395506,0.8031461845993395,0,0
2024-03-25,India-South,Compute,12270.0,13859,602.36,99.83,0,88.5345263005989,0.0490920945395273,1589.0,2024,3,1,0,0,13,9241.0,16327.0,7757.0,11680.57142857143,2205.292940264608,0.8853452630059889,0,0
2024-03-26,India-South,Compute,10131.0,12750,490.62,99.74,0,79.45882352941176,0.0484275984601717,2619.0,2024,3,1,1,0,13,12270.0,15595.0,11226.0,10900.0,1413.8175271229215,0.7945882352941176,0,0
2024-03-28,India-South,Compute,9947.0,13244,451.46,99.76,0,75.10570824524314,0.0453865487081532,3297.0,2024,3,1,3,0,13,10131.0,9632.0,11596.0,10945.0,1371.0999234191406,0.7510570824524313,0,0
2024-03-29,India-South,Compute,11339.0,15058,521.27,99.85,0,75.30216496214636,0.04597142605168,3719.0,2024,3,1,4,0,13,9947.0,12053.0,13249.0,10843.0,1299.630332055994,0.7530216496214637,0,0
2024-03-31,India-South,Compute,11277.0,15201,511.85,99.79,0,74.18590882178803,0.0453888445508557,3924.0,2024,3,1,6,1,13,11339.0,12741.0,14903.0,10633.857142857143,1033.9246311299082,0.7418590882178804,1,0
2024-04-01,India-South,Compute,13794.0,16894,776.56,99.97,0,81.65029004380253,0.0562969406988545,3100.0,2024,4,2,0,0,14,11277.0,10232.0,14003.0,11142.714285714286,1550.6162983671616,0.8165029004380253,0,0
2024-04-05,India-South,Compute,8899.0,11000,467.67,99.88,0,80.9,0.0525530958534666,2101.0,2024,4,2,4,0,14,13794.0,9241.0,12732.5,11093.857142857143,1624.166086393399,0.809,0,0
2024-04-06,India-South,Compute,10996.0,14587,613.65,99.87,0,75.38218962089532,0.0558066569661695,3591.0,2024,4,2,5,1,14,8899.0,12270.0,11462.0,10911.857142857143,1539.5826738190397,0.7538218962089531,0,0
2024-04-07,India-South,Compute,7646.0,9406,433.15,99.87,1,81.28853923027854,0.0566505362280931,1760.0,2024,4,2,6,1,14,10996.0,10131.0,10826.0,10556.857142857143,1974.6644802405758,0.8128853923027854,0,0
2024-04-09,India-South,Compute,10249.0,10065,505.63544632946014,99.98,0,101.82811723795332,0.0493351006273256,-184.0,2024,4,2,1,0,15,7646.0,9947.0,11634.0,10600.0,1962.3803572872005,1.018281172379533,0,1
2024-04-10,India-South,Compute,12852.0,14681,590.73,99.74,0,87.54172059124038,0.0459640522875817,1829.0,2024,4,2,2,0,15,10249.0,11339.0,10311.5,10816.142857142857,2133.228338190058,0.8754172059124038,0,0
2024-04-11,India-South,Compute,13242.0,15583,665.47,99.95,0,84.97721876403773,0.0502544932789608,2341.0,2024,4,2,3,0,15,12852.0,11277.0,8989.0,11096.857142857143,2324.678072950557,0.8497721876403773,0,0
2024-04-12,India-South,Compute,10383.0,11983,498.85,99.89,0,86.64775098055578,0.0480448810555716,1600.0,2024,4,2,4,0,15,13242.0,13794.0,7989.0,10609.57142857143,1999.902069030946,0.8664775098055578,0,0
2024-04-13,India-South,Compute,9361.0,11552,490.34,99.84,0,81.03358725761774,0.0523811558594167,2191.0,2024,4,2,5,1,15,10383.0,8899.0,9162.0,10675.57142857143,1940.791664685898,0.8103358725761773,0,0
2024-04-14,India-South,Compute,13322.0,17242,757.83,99.88,0,77.2648184665352,0.056885602762348,3920.0,2024,4,2,6,1,15,9361.0,10996.0,10335.0,11007.857142857143,2188.1516879603623,0.772648184665352,0,0
2024-04-15,India-South,Compute,10355.0,12654,592.26,99.75,0,81.83183183183183,0.0571955577015934,2299.0,2024,4,2,0,0,16,13322.0,7646.0,11179.0,11394.857142857143,1673.5094291708613,0.8183183183183184,0,0
2024-04-16,India-South,Compute,11867.0,14500,580.45,99.75,0,81.84137931034483,0.048912951883374,2633.0,2024,4,2,1,0,16,10355.0,10249.0,12582.0,11626.0,1598.9446519501455,0.8184137931034483,0,0
2024-04-17,India-South,Compute,13058.0,17314,691.35,99.95,1,75.41873628277695,0.0529445550620309,4256.0,2024,4,2,2,0,16,11867.0,12852.0,12346.0,11655.42857142857,1626.9209012879487,0.7541873628277694,0,0
2024-04-18,India-South,Compute,12650.0,8760,624.0890229356689,99.94,0,144.40639269406392,0.0493351006273256,-3890.0,2024,4,2,3,0,16,13058.0,13242.0,10404.5,11570.857142857143,1543.9735995768995,1.4440639269406392,0,1
2024-04-19,India-South,Compute,12242.0,16031,571.55,99.89,0,76.36454369658786,0.0466876327397484,3789.0,2024,4,2,4,0,16,12650.0,10383.0,8463.0,11836.42857142857,1463.3783809098236,0.7636454369658786,0,0
2024-04-20,India-South,Compute,9218.0,11525,504.02,99.89,0,79.9826464208243,0.0546778042959427,2307.0,2024,4,2,5,1,16,12242.0,9361.0,10379.0,11816.0,1504.125327225086,0.799826464208243,0,0
2024-04-21,India-South,Compute,11269.0,14957,586.82,99.82,0,75.34264892692384,0.0520738308634306,3688.0,2024,4,2,6,1,16,9218.0,13322.0,10805.0,11522.714285714286,1354.2165895559485,0.7534264892692385,0,0
2024-04-22,India-South,Compute,10260.333333333334,9603,506.1945774699032,99.75,0,106.84508313374292,0.0493351006273256,-657.3333333333339,2024,4,2,0,0,17,11269.0,10355.0,9365.0,11509.190476190475,1368.2217285267295,1.0684508313374292,0,1
2024-04-23,India-South,Compute,9251.666666666666,9043,456.4319059704741,99.83,1,102.30749382579528,0.0493351006273256,-208.6666666666661,2024,4,2,1,0,17,10260.333333333334,11867.0,16327.0,11135.57142857143,1592.871198837066,1.0230749382579527,0,1
2024-04-24,India-South,Compute,8243.0,9473,445.66,99.79,0,87.01572891375488,0.0540652674996967,1230.0,2024,4,2,2,0,17,9251.666666666666,13058.0,15595.0,10447.714285714286,1662.4599068244988,0.8701572891375489,0,0
2024-04-25,India-South,Compute,7910.0,9885,410.13,99.79,0,80.02023267577137,0.0518495575221238,1975.0,2024,4,2,3,0,17,8243.0,12650.0,9632.0,9770.57142857143,1579.1829077357188,0.8002023267577137,0,0
2024-04-26,India-South,Compute,15177.0,19624,716.55,99.94,0,77.33897268650632,0.0472128879225143,4447.0,2024,4,2,4,0,17,7910.0,12242.0,12053.0,10189.857142857143,2478.367038978319,0.7733897268650632,0,0
2024-04-27,India-South,Compute,9339.0,11973,519.88,99.78,0,78.00050112753696,0.055667630367277,2634.0,2024,4,2,5,1,17,15177.0,9218.0,12741.0,10207.142857142857,2470.8695864467422,0.7800050112753696,0,0
2024-04-28,India-South,Compute,10204.0,12989,552.47,99.82,0,78.5587805065825,0.0541424931399451,2785.0,2024,4,2,6,1,17,9339.0,11269.0,10232.0,10055.0,2426.9877153315697,0.7855878050658249,0,0
2024-04-30,India-South,Compute,10090.0,11574,464.81,99.91,0,87.17815794021082,0.0460664023785926,1484.0,2024,4,2,1,0,18,10204.0,10260.333333333334,9241.0,10030.666666666666,2425.4392958344188,0.8717815794021082,0,0
2024-05-01,India-South,Compute,10798.0,13272,559.12,99.73,0,81.35925256178422,0.0517799592517132,2474.0,2024,5,2,2,0,18,10090.0,9251.666666666666,12270.0,10251.57142857143,2413.051377899139,0.8135925256178421,0,0
2024-05-02,India-South,Compute,10479.0,14059,554.29,99.73,0,74.5358844868056,0.0528953144384006,3580.0,2024,5,2,3,0,18,10798.0,8243.0,10131.0,10571.0,2244.9953229349903,0.745358844868056,1,0
2024-05-03,India-South,Compute,11481.0,15460,525.86,99.84,0,74.26261319534282,0.0458026304328891,3979.0,2024,5,2,4,0,18,10479.0,7910.0,9947.0,11081.142857142857,1922.0424404411897,0.7426261319534282,1,0
2024-05-04,India-South,Compute,8307.0,9624,389.95,99.93,0,86.31546134663341,0.0469423377874082,1317.0,2024,5,2,5,1,18,11481.0,15177.0,11339.0,10099.714285714286,1028.1773054432551,0.8631546134663342,0,0
